Token,Symbol,Name,exch_seg
8286,GBPINR24DEC108.25CE,GBPINR,CDS
13462,741GS203624SEP104.5CE,741GS2036,CDS
11650,JPYINR25MAR51CE,JPYINR,CDS
1304,JPYINR24SEP46.25PE,JPYINR,CDS
11844,741GS203624DEC104.25CE,741GS2036,CDS
5669,GBPINR24712100.5PE,GBPINR,CDS
4157,EURINR2471284.5PE,EURINR,CDS
5440,EURINR2490693PE,EURINR,CDS
11124,GBPINR25MAR102.5PE,GBPINR,CDS
6708,JPYINR2471254.75PE,JPYINR,CDS
12775,USDINR2471982.375PE,USDINR,CDS
5895,EURUSD24JUL1.17CE,EURUSD,CDS
4173,EURINR2471284.75CE,EURINR,CDS
13341,726GS203324SEP97.25PE,726GS2033,CDS
15271,USDINR2483082.625PE,USDINR,CDS
14302,710GS203424SEP100.25PE,710GS2034,CDS
15475,GBPUSD25JUN1.145PE,GBPUSD,CDS
1492,754GS203625MAR99CE,754GS2036,CDS
5821,GBPINR24906106PE,GBPINR,CDS
15184,JPYINR25JUN49.5CE,JPYINR,CDS
8266,GBPINR24DEC107.75PE,GBPINR,CDS
8931,JPYINR24JUL51.25CE,JPYINR,CDS
15181,JPYINR25JUN49PE,JPYINR,CDS
4888,EURINR24AUG96.25CE,EURINR,CDS
5963,GBPINR24809104CE,GBPINR,CDS
6591,JPYINR2482352.75CE,JPYINR,CDS
4799,754GS203625MAR107CE,754GS2036,CDS
6687,JPYINR2471254.25PE,JPYINR,CDS
10035,GBPINR24719109CE,GBPINR,CDS
12250,USDJPY24DEC154.5CE,USDJPY,CDS
7387,JPYINR2480952.75PE,JPYINR,CDS
1370,718GS203324SEP105.25CE,718GS2033,CDS
10646,JPYINR24DEC49.5CE,JPYINR,CDS
5434,EURINR2490692.25PE,EURINR,CDS
9126,726GS203324DEC99.25PE,726GS2033,CDS
15012,JPYINR24AUG57.75PE,JPYINR,CDS
15792,USDINR25MAR77.75PE,USDINR,CDS
13856,718GS203324SEP98.5CE,718GS2033,CDS
5538,GBPINR2471299.75CE,GBPINR,CDS
12108,667GS203524JUL96.5PE,667GS2035,CDS
1920,EURINR25JUN87.5CE,EURINR,CDS
15062,USDINR24AUG80.25PE,USDINR,CDS
7840,GBPUSD24SEP1.26PE,GBPUSD,CDS
9334,USDINR2490683.75CE,USDINR,CDS
7504,GBPINR24SEP102CE,GBPINR,CDS
14429,710GS203425MAR98.75CE,710GS2034,CDS
7595,GBPINR24SEP103.75PE,GBPINR,CDS
15402,USDJPY25JUN154.5CE,USDJPY,CDS
12035,USDINR24DEC83.25CE,USDINR,CDS
8754,GBPUSD24JUL1.21PE,GBPUSD,CDS
11297,GBPUSD25MAR1.17PE,GBPUSD,CDS
10707,USDINR2472680.75PE,USDINR,CDS
16061,723GS203925MAR97.25CE,723GS2039,CDS
7642,GBPINR24SEP105.25PE,GBPINR,CDS
16150,USDJPY24AUG164.5PE,USDJPY,CDS
8585,GBPINR24DEC98.25CE,GBPINR,CDS
13512,754GS203624SEP103CE,754GS2036,CDS
8857,726GS203324DEC96.5PE,726GS2033,CDS
15407,USDJPY25JUN155.5PE,USDJPY,CDS
13596,726GS203224JUL97.75PE,726GS2032,CDS
13257,GBPUSD24AUG1.315CE,GBPUSD,CDS
15933,USDJPY25MAR150.5CE,USDJPY,CDS
4199,EURINR2480994CE,EURINR,CDS
6828,GBPINR24830110.75PE,GBPINR,CDS
15448,USDJPY25JUN166CE,USDJPY,CDS
8423,GBPINR24719101CE,GBPINR,CDS
5161,JPYINR2492753.75CE,JPYINR,CDS
13267,667GS203524SEP91.25PE,667GS2035,CDS
10843,718GS203324AUG96.75PE,718GS2033,CDS
3274,EURUSD24DEC1.07CE,EURUSD,CDS
9784,USDINR24JUL86.25PE,USDINR,CDS
7890,GBPINR24DEC103.75PE,GBPINR,CDS
15469,USDJPY25JUN171PE,USDJPY,CDS
8510,718GS203725JUN103.25CE,718GS2037,CDS
4134,EURINR2482390.25CE,EURINR,CDS
14391,710GS203424DEC102.25CE,710GS2034,CDS
5875,EURUSD24SEP1.2PE,EURUSD,CDS
12672,EURINR2480284.5CE,EURINR,CDS
14709,JPYINR24AUG47PE,JPYINR,CDS
3143,EURINR2483090.5CE,EURINR,CDS
5202,JPYINR2492757.25CE,JPYINR,CDS
5514,USDINR2492784.25PE,USDINR,CDS
4860,718GS203325JUN101CE,718GS2033,CDS
8438,JPYINR24SEP56.5PE,JPYINR,CDS
12529,718GS203324JUL100CE,718GS2033,CDS
13858,718GS203324SEP98.75CE,718GS2033,CDS
15013,JPYINR24AUG58CE,JPYINR,CDS
8525,JPYINR2481654.25CE,JPYINR,CDS
83,R-GOI7.41%2036,R741GS2036,CDS
2354,EURINR24AUG90.5PE,EURINR,CDS
12855,USDINR24SEP78.75CE,USDINR,CDS
5629,GBPINR24906102PE,GBPINR,CDS
10048,741GS203624DEC97PE,741GS2036,CDS
9788,JPYINR2472653.75CE,JPYINR,CDS
10000,GBPINR24719106.25PE,GBPINR,CDS
11014,741GS203624DEC101.25CE,741GS2036,CDS
3041,EURUSD24DEC1.03CE,EURUSD,CDS
4491,741GS203625MAR102.5CE,741GS2036,CDS
8924,JPYINR24JUL50.25PE,JPYINR,CDS
6644,726GS203324SEP105CE,726GS2033,CDS
12607,USDINR2480285PE,USDINR,CDS
7051,GBPINR24816110PE,GBPINR,CDS
7432,GBPINR24SEP99.5PE,GBPINR,CDS
15250,JPYINR25JUN57.75CE,JPYINR,CDS
6627,JPYINR2490654.25CE,JPYINR,CDS
7238,USDJPY24DEC162PE,USDJPY,CDS
8634,GBPINR24JUL108.75CE,GBPINR,CDS
3254,EURINR2480987.25CE,EURINR,CDS
4920,GBPINR24927108.5PE,GBPINR,CDS
72,GOI6.54%2032,654GS2032,CDS
14778,JPYINR2481646.5CE,JPYINR,CDS
13499,754GS203624SEP101.25PE,754GS2036,CDS
10696,USDJPY24JUL150.5PE,USDJPY,CDS
3448,USDINR2491379.75PE,USDINR,CDS
1652,EURINR24SEP82.75CE,EURINR,CDS
13159,GBPUSD24AUG1.195PE,GBPUSD,CDS
7242,USDJPY24DEC162.5PE,USDJPY,CDS
3038,JPYINR2491351.5CE,JPYINR,CDS
2023,EURINR24AUG88PE,EURINR,CDS
5341,USDINR2492781.5PE,USDINR,CDS
15322,USDINR25JUN83.5CE,USDINR,CDS
12044,USDINR24DEC84.25PE,USDINR,CDS
11130,GBPINR25MAR103.25PE,GBPINR,CDS
14541,741GS203624JUL99PE,741GS2036,CDS
3697,GBPINR24SEP94.75CE,GBPINR,CDS
7512,USDINR2490682.875PE,USDINR,CDS
9470,726GS203324DEC101.5CE,726GS2033,CDS
7579,USDINR2471283.125CE,USDINR,CDS
9042,EURINR2472685.25PE,EURINR,CDS
8034,JPYINR2482357.75PE,JPYINR,CDS
7561,718GS203324DEC97CE,718GS2033,CDS
4700,718GS203325JUN100.5CE,718GS2033,CDS
8790,GBPUSD24JUL1.3PE,GBPUSD,CDS
15384,USDJPY25JUN150CE,USDJPY,CDS
3359,JPYINR2491357.5PE,JPYINR,CDS
3693,USDINR2491386.25PE,USDINR,CDS
1528,EURINR24DEC89CE,EURINR,CDS
8015,GBPINR24DEC106.5CE,GBPINR,CDS
12242,667GS203524JUL97.5CE,667GS2035,CDS
12355,754GS203624DEC102.5CE,754GS2036,CDS
8976,JPYINR24JUL55.5PE,JPYINR,CDS
7984,EURUSD24AUG1.085PE,EURUSD,CDS
10745,USDJPY24JUL152PE,USDJPY,CDS
5352,USDINR2492781.75PE,USDINR,CDS
8049,718GS203725JUN99.5CE,718GS2037,CDS
14770,JPYINR2472646.5CE,JPYINR,CDS
4131,JPYINR24JULFUT,JPYINR,CDS
15213,JPYINR25JUN53PE,JPYINR,CDS
15054,USDINR24AUG79.25PE,USDINR,CDS
13806,718GS203324SEP96.75PE,718GS2033,CDS
14746,JPYINR24AUG49.5CE,JPYINR,CDS
15810,USDINR25MAR80PE,USDINR,CDS
13510,754GS203624SEP102.75CE,754GS2036,CDS
7665,718GS203324DEC99.75CE,718GS2033,CDS
13320,667GS203524SEP98CE,667GS2035,CDS
11299,EURUSD24JUL1.2CE,EURUSD,CDS
15347,USDINR25JUN86.5PE,USDINR,CDS
14645,GBPUSD24AUG1.34CE,GBPUSD,CDS
2582,GBPINR25JUN103PE,GBPINR,CDS
11237,USDINR2472686.75PE,USDINR,CDS
8326,741GS203624DEC106.75CE,741GS2036,CDS
5671,GBPINR24712100.75CE,GBPINR,CDS
3215,723GS203925MAR104.75PE,723GS2039,CDS
2593,GBPINR25JUN103.5CE,GBPINR,CDS
11440,741GS203624DEC102.25PE,741GS2036,CDS
14662,GBPUSD24AUG1.35PE,GBPUSD,CDS
9410,EURINR2480288CE,EURINR,CDS
3699,USDINR2491386.5PE,USDINR,CDS
1773,EURINR24DEC92.25CE,EURINR,CDS
11353,EURUSD24AUG1.21CE,EURUSD,CDS
3621,EURINR2480990.75CE,EURINR,CDS
11843,741GS203624DEC104PE,741GS2036,CDS
1239,GBPUSD24DEC1.145PE,GBPUSD,CDS
15874,USDINR25MAR88PE,USDINR,CDS
6390,GBPINR24712106.25CE,GBPINR,CDS
8749,GBPUSD24JUL1.2CE,GBPUSD,CDS
5007,GBPINR25MAR113.25CE,GBPINR,CDS
5183,JPYINR2492755.5PE,JPYINR,CDS
11418,GBPINR24802101.5CE,GBPINR,CDS
9032,EURINR2472685PE,EURINR,CDS
16281,667GS203524AUGFUT,667GS2035,CDS
9302,USDINR2481677.75PE,USDINR,CDS
2171,GBPINR24913107.25PE,GBPINR,CDS
2656,GBPINR24920107.25CE,GBPINR,CDS
5842,GBPINR24906106.75PE,GBPINR,CDS
15255,JPYINR25JUN58.25PE,JPYINR,CDS
6523,GBPINR24809108.25PE,GBPINR,CDS
9379,GBPINR2472699.75CE,GBPINR,CDS
8546,718GS203725JUN104.5CE,718GS2037,CDS
13978,726GS203324AUG104.5CE,726GS2033,CDS
5696,USDINR2492788CE,USDINR,CDS
2205,EURUSD25JUN1.025CE,EURUSD,CDS
11364,GBPINR24719111.5PE,GBPINR,CDS
15638,JPYINR25MAR58.75CE,JPYINR,CDS
11199,GBPINR25MAR108.75CE,GBPINR,CDS
4212,EURINR2471285.5PE,EURINR,CDS
6380,EURINR2471986PE,EURINR,CDS
8528,JPYINR2483051CE,JPYINR,CDS
10486,JPYINR2471952.5CE,JPYINR,CDS
13445,741GS203624SEP102.25PE,741GS2036,CDS
10947,718GS203324AUG103PE,718GS2033,CDS
9876,USDINR2483081PE,USDINR,CDS
3172,741GS203624AUG98.5PE,741GS2036,CDS
11884,USDINR2471982.875CE,USDINR,CDS
3843,710GS203425JUN99.5CE,710GS2034,CDS
9858,USDINR2483080.5PE,USDINR,CDS
4165,JPYINR24SEP49.5CE,JPYINR,CDS
7380,USDINR2490681.75CE,USDINR,CDS
9571,JPYINR2483056.25CE,JPYINR,CDS
2167,EURINR2492085.75CE,EURINR,CDS
10827,EURUSD24AUG1.15CE,EURUSD,CDS
9923,USDINR2483084.5PE,USDINR,CDS
15224,JPYINR25JUN54.5CE,JPYINR,CDS
13626,726GS203224JUL101.5PE,726GS2032,CDS
5605,GBPINR24816103.75CE,GBPINR,CDS
4609,GBPINR24816100.75CE,GBPINR,CDS
16242,754GS203624AUG103PE,754GS2036,CDS
12134,USDJPY24DEC137.5PE,USDJPY,CDS
9449,GBPINR24726103.5CE,GBPINR,CDS
7727,718GS203324DEC101.5CE,718GS2033,CDS
16099,723GS203925MAR102CE,723GS2039,CDS
5027,EURINR24SEP91CE,EURINR,CDS
8291,USDINR2480984.25PE,USDINR,CDS
13292,667GS203524SEP94.5CE,667GS2035,CDS
15316,USDINR25JUN82.75CE,USDINR,CDS
14525,726GS203324JUL104.25PE,726GS2033,CDS
2266,754GS203624DEC106.25CE,754GS2036,CDS
9859,USDINR2483080.75CE,USDINR,CDS
9904,USDINR2483083.25CE,USDINR,CDS
1025,GBPUSD24SEPFUT,GBPUSD,CDS
13407,741GS203624SEP97.75PE,741GS2036,CDS
6489,GBPINR24816105.25PE,GBPINR,CDS
4011,EURINR2480993PE,EURINR,CDS
1682,USDJPY25JUN173CE,USDJPY,CDS
1976,EURINR25JUN90PE,EURINR,CDS
4079,754GS203625MAR98.75CE,754GS2036,CDS
8694,726GS203324DEC96PE,726GS2033,CDS
5318,USDINR2492781PE,USDINR,CDS
3390,EURINR24SEP87PE,EURINR,CDS
4322,718GS203725MAR104.25PE,718GS2037,CDS
14418,710GS203425MAR97.25PE,710GS2034,CDS
1069,EURINR2480983.75CE,EURINR,CDS
2842,GBPINR25JUN110.75PE,GBPINR,CDS
11896,USDINR2471983.375PE,USDINR,CDS
4243,GBPINR24DEC96.75CE,GBPINR,CDS
8688,USDINR2482383.125CE,USDINR,CDS
5620,EURUSD24JUL.97CE,EURUSD,CDS
7147,JPYINR2481649PE,JPYINR,CDS
10842,718GS203324AUG96.75CE,718GS2033,CDS
15985,USDJPY25MAR163.5CE,USDJPY,CDS
2934,JPYINR2491347CE,JPYINR,CDS
5798,718GS203325JUN103.25PE,718GS2033,CDS
3479,JPYINR2492054PE,JPYINR,CDS
2764,GBPINR24920111.75CE,GBPINR,CDS
6261,GBPINR24830108.25CE,GBPINR,CDS
2013,EURINR25JUN91.25PE,EURINR,CDS
76,GOI7.26%2032,726GS2032,CDS
1895,EURINR24809FUT,EURINR,CDS
5442,USDINR2492783.25PE,USDINR,CDS
11910,USDINR2471984.25PE,USDINR,CDS
3203,EURINR2480986.75CE,EURINR,CDS
16259,754GS203624AUG105.25CE,754GS2036,CDS
3430,JPYINR25MAR48PE,JPYINR,CDS
5125,JPYINR2492749.5CE,JPYINR,CDS
28,R-GOI7.59%2029,R759GS2029,CDS
3584,USDINR2491383.25PE,USDINR,CDS
13135,723GS203924AUG100.5CE,723GS2039,CDS
11163,GBPINR25MAR107.5CE,GBPINR,CDS
8100,USDINR2471289.25CE,USDINR,CDS
22,R-GOI7.72%2025,R772GS2025,CDS
8853,JPYINR25JUN47.25PE,JPYINR,CDS
1527,718GS203724DEC105.25PE,718GS2037,CDS
10291,JPYINR2471950.5CE,JPYINR,CDS
10021,GBPINR24719107.75CE,GBPINR,CDS
7951,USDINR2471286.25CE,USDINR,CDS
1034,GBPINR24816FUT,GBPINR,CDS
8609,GBPUSD24DEC1.135PE,GBPUSD,CDS
5195,EURINR2471984.25CE,EURINR,CDS
7961,GBPINR24JUL104.25PE,GBPINR,CDS
15881,USDINR25MAR89CE,USDINR,CDS
1755,EURINR24DEC91PE,EURINR,CDS
5599,EURINR24JUL94.75CE,EURINR,CDS
12457,USDINR2480280.25PE,USDINR,CDS
1698,EURINR2481688.25CE,EURINR,CDS
7692,EURINR2471990.25PE,EURINR,CDS
4464,EURINR2492796.5CE,EURINR,CDS
13282,667GS203524SEP93.25CE,667GS2035,CDS
12328,EURINR24DEC98PE,EURINR,CDS
6853,USDINR2471289.75CE,USDINR,CDS
10164,EURINR25MAR88.75PE,EURINR,CDS
2038,EURINR24DEC95.75PE,EURINR,CDS
10415,USDINR2481683.375PE,USDINR,CDS
4511,741GS203625MAR104.5CE,741GS2036,CDS
5770,EURUSD24JUL1.115CE,EURUSD,CDS
8846,USDINR2482383.25PE,USDINR,CDS
6927,USDINR2471278.25CE,USDINR,CDS
7732,718GS203324DEC101.75CE,718GS2033,CDS
4498,741GS203625MAR103PE,741GS2036,CDS
12289,667GS203524JUL98.5CE,667GS2035,CDS
1766,754GS203625MAR108.25PE,754GS2036,CDS
3366,JPYINR24SEP46CE,JPYINR,CDS
9118,718GS203724SEP94.5PE,718GS2037,CDS
11755,JPYINR24DEC58.5CE,JPYINR,CDS
1877,EURINR2481689PE,EURINR,CDS
1953,EURINR24SEP83CE,EURINR,CDS
12937,GBPINR24AUG110.25CE,GBPINR,CDS
2731,GBPINR24920110.25CE,GBPINR,CDS
15642,JPYINR25MAR59.25CE,JPYINR,CDS
15481,USDJPY24JUL172.5PE,USDJPY,CDS
7283,JPYINR2480950.25CE,JPYINR,CDS
1333,710GS203425MAR105PE,710GS2034,CDS
11748,JPYINR24DEC57.5PE,JPYINR,CDS
11575,GBPUSD25MAR1.3PE,GBPUSD,CDS
6965,GBPINR24816108.5CE,GBPINR,CDS
1756,JPYINR2471945.5PE,JPYINR,CDS
9202,EURINR2472686.5PE,EURINR,CDS
7902,718GS203724DEC94.75CE,718GS2037,CDS
12115,741GS203625JUN102.25PE,741GS2036,CDS
2544,GBPINR25JUN101.25PE,GBPINR,CDS
5497,EURINR24JUL91CE,EURINR,CDS
11424,GBPUSD25MAR1.21PE,GBPUSD,CDS
8067,USDINR2480980CE,USDINR,CDS
3333,JPYINR2491357.25CE,JPYINR,CDS
2852,GBPINR25JUN111.25PE,GBPINR,CDS
11973,JPYINR2480253.75CE,JPYINR,CDS
1486,GBPINR24DEC99.25CE,GBPINR,CDS
15326,USDINR25JUN84CE,USDINR,CDS
3530,JPYINR2492055.5PE,JPYINR,CDS
7065,EURUSD24SEP.99PE,EURUSD,CDS
12656,741GS203625JUN105.75CE,741GS2036,CDS
2245,EURINR2492087.75CE,EURINR,CDS
5013,GBPINR25MAR113.5CE,GBPINR,CDS
12628,USDINR2480287.5CE,USDINR,CDS
11610,GBPUSD25MAR1.355CE,GBPUSD,CDS
7520,EURUSD24AUG1.08PE,EURUSD,CDS
12688,USDINR2480277.25CE,USDINR,CDS
6573,JPYINR2471947.75CE,JPYINR,CDS
7192,USDINR2471282.75CE,USDINR,CDS
7315,EURUSD24SEP1.095PE,EURUSD,CDS
13388,726GS203324SEP103.25CE,726GS2033,CDS
4869,EURINR24SEP98.5PE,EURINR,CDS
11923,667GS203524JUL95.5PE,667GS2035,CDS
15946,USDJPY25MAR153.5PE,USDJPY,CDS
12453,USDINR2480279.75PE,USDINR,CDS
1117,741GS203624DECFUT,741GS2036,CDS
4513,741GS203625MAR104.75CE,741GS2036,CDS
1533,JPYINR2490645.75CE,JPYINR,CDS
2857,USDINR2481684.375CE,USDINR,CDS
1955,EURINR25JUN89CE,EURINR,CDS
11903,USDINR2471983.875CE,USDINR,CDS
15343,USDINR25JUN86PE,USDINR,CDS
15335,USDINR25JUN85PE,USDINR,CDS
15276,USDINR25JUN77.75CE,USDINR,CDS
2103,EURINR25JUN94.5PE,EURINR,CDS
5065,GBPINR25APRFUT,GBPINR,CDS
6932,GBPINR24830111CE,GBPINR,CDS
10671,USDINR2472679.75PE,USDINR,CDS
6878,USDINR2472689.75PE,USDINR,CDS
8365,USDINR2480986.25CE,USDINR,CDS
15289,USDINR25JUN79.25PE,USDINR,CDS
10353,EURUSD25MAR1.185CE,EURUSD,CDS
8150,EURINR2471993.75PE,EURINR,CDS
5190,JPYINR2492756.25CE,JPYINR,CDS
1633,GBPINR2491399.5PE,GBPINR,CDS
4454,GBPUSD24DEC1.115CE,GBPUSD,CDS
10060,GBPINR24719109.75CE,GBPINR,CDS
1010,EURINR24913FUT,EURINR,CDS
3272,USDJPY25MAR139CE,USDJPY,CDS
4939,EURINR2471289.25PE,EURINR,CDS
7602,718GS203324DEC97.25PE,718GS2033,CDS
2393,EURINR2492093PE,EURINR,CDS
10964,718GS203724AUG97.25CE,718GS2037,CDS
6616,JPYINR2471250.5CE,JPYINR,CDS
8359,USDINR2482379.75CE,USDINR,CDS
13280,667GS203524SEP93CE,667GS2035,CDS
14438,710GS203425MAR99.25PE,710GS2034,CDS
11129,GBPINR25MAR103.25CE,GBPINR,CDS
10276,EURUSD25MAR1.05PE,EURUSD,CDS
12122,USDJPY24DEC134.5PE,USDJPY,CDS
2809,GBPINR25JUN112.25PE,GBPINR,CDS
10858,718GS203324AUG97.75CE,718GS2033,CDS
10619,667GS203524AUG97.25PE,667GS2035,CDS
14620,754GS203624JUL101CE,754GS2036,CDS
1750,JPYINR2471945.5CE,JPYINR,CDS
10463,723GS203925JUN103.25CE,723GS2039,CDS
15167,667GS203524SEP101.25PE,667GS2035,CDS
9808,USDINR24JUL87PE,USDINR,CDS
73,R-GOI6.54%2032,R654GS2032,CDS
1103,EURINR2491383.5CE,EURINR,CDS
15017,JPYINR24AUG58.5CE,JPYINR,CDS
16214,741GS203624AUG106.75PE,741GS2036,CDS
7925,USDINR2471284.75PE,USDINR,CDS
9233,EURINR2472688.25CE,EURINR,CDS
7305,JPYINR2480951.5CE,JPYINR,CDS
5522,USDINR2492784.75PE,USDINR,CDS
12065,USDINR24DEC86.5CE,USDINR,CDS
13867,718GS203324SEP99.75PE,718GS2033,CDS
10973,718GS203724AUG98.25CE,718GS2037,CDS
12821,GBPINR24AUG104.75PE,GBPINR,CDS
2072,EURINR24OCTFUT,EURINR,CDS
2904,JPYINR2480946CE,JPYINR,CDS
11261,JPYINR2471960PE,JPYINR,CDS
5592,718GS203325JUN102.75PE,718GS2033,CDS
10542,667GS203524AUG93.25CE,667GS2035,CDS
10439,USDINR2481685PE,USDINR,CDS
6138,GBPINR24712103.75PE,GBPINR,CDS
8135,EURINR24802FUT,EURINR,CDS
8767,GBPUSD24JUL1.245CE,GBPUSD,CDS
4687,GBPINR24823101.75CE,GBPINR,CDS
9718,JPYINR2483059PE,JPYINR,CDS
1258,EURINR24AUG83.75CE,EURINR,CDS
2151,EURINR2481691PE,EURINR,CDS
7228,JPYINR2480949PE,JPYINR,CDS
4683,GBPINR24823113.25CE,GBPINR,CDS
14820,JPYINR24AUG50.5PE,JPYINR,CDS
3624,JPYINR2492056.75PE,JPYINR,CDS
15496,USDJPY25MAR172.5CE,USDJPY,CDS
1621,EURINR2491395PE,EURINR,CDS
7517,EURUSD24AUG1.075CE,EURUSD,CDS
10994,718GS203724AUG99.25CE,718GS2037,CDS
3501,723GS203924SEP104.25PE,723GS2039,CDS
9607,JPYINR2472649.25PE,JPYINR,CDS
12493,USDINR2480281PE,USDINR,CDS
13883,718GS203324SEP101.75PE,718GS2033,CDS
13206,GBPUSD24AUG1.24CE,GBPUSD,CDS
3442,USDINR2491379.25PE,USDINR,CDS
14505,726GS203324JUL101.75PE,726GS2033,CDS
13372,726GS203324SEP101.25CE,726GS2033,CDS
11904,USDINR2471983.875PE,USDINR,CDS
10292,JPYINR2471950.5PE,JPYINR,CDS
3771,EURINR2480991.5PE,EURINR,CDS
1600,EURINR24AUG85CE,EURINR,CDS
15410,USDJPY25JUN156.5CE,USDJPY,CDS
9671,USDINR24JUL84CE,USDINR,CDS
3986,GBPINR24802113CE,GBPINR,CDS
11980,GBPINR24SEP110.75PE,GBPINR,CDS
14983,JPYINR24AUG54.5CE,JPYINR,CDS
8584,GBPINR24719101.5CE,GBPINR,CDS
11275,USDJPY24JUL167PE,USDJPY,CDS
4638,GBPINR24809113.5CE,GBPINR,CDS
12948,USDINR24SEP87PE,USDINR,CDS
11171,JPYINR2471959.25PE,JPYINR,CDS
8508,USDINR2482381.75CE,USDINR,CDS
13976,726GS203324AUG104.25CE,726GS2033,CDS
2514,GBPINR25JUN100.5PE,GBPINR,CDS
6176,JPYINR2490649.5PE,JPYINR,CDS
7336,EURUSD24SEP1.12CE,EURUSD,CDS
4388,EURINR2492793.75PE,EURINR,CDS
7321,EURUSD24SEP1.105CE,EURUSD,CDS
1166,710GS203425JUN96.5PE,710GS2034,CDS
7105,EURUSD24SEP1.01CE,EURUSD,CDS
1827,GBPINR24913102PE,GBPINR,CDS
10985,JPYINR24DEC53CE,JPYINR,CDS
8154,USDINR2480981PE,USDINR,CDS
5946,GBPINR24823112.5PE,GBPINR,CDS
8535,JPYINR24SEP57.25CE,JPYINR,CDS
12563,718GS203324JUL103.75CE,718GS2033,CDS
8761,GBPUSD24JUL1.23CE,GBPUSD,CDS
2681,GBPINR24920108PE,GBPINR,CDS
13016,USDJPY24SEP146PE,USDJPY,CDS
8334,USDINR2482379.25CE,USDINR,CDS
10152,EURINR25MAR87.25PE,EURINR,CDS
9650,JPYINR2472650PE,JPYINR,CDS
6409,GBPINR24712107PE,GBPINR,CDS
94,GOI7.23%2039,723GS2039,CDS
14346,710GS203424DEC96.5PE,710GS2034,CDS
15679,723GS203924SEP102.25CE,723GS2039,CDS
10952,718GS203324AUG103.75CE,718GS2033,CDS
9844,USDINR2483079.25PE,USDINR,CDS
8605,GBPINR24JUL108.5PE,GBPINR,CDS
4903,EURINR2471288.5CE,EURINR,CDS
13443,741GS203624SEP102PE,741GS2036,CDS
7827,GBPUSD24SEP1.23CE,GBPUSD,CDS
5,NIFTYFUTURESNEARMONTH,NIFTYFUTM1,CDS
4411,741GS203625MAR100.5CE,741GS2036,CDS
1230,710GS203424AUG105CE,710GS2034,CDS
10830,USDJPY24JUL155.5PE,USDJPY,CDS
13172,GBPUSD24AUG1.21CE,GBPUSD,CDS
15735,USDJPY24AUG156.5PE,USDJPY,CDS
14720,JPYINR24AUG48.5CE,JPYINR,CDS
2979,JPYINR2491348.5CE,JPYINR,CDS
5037,JPYINR2471247.75CE,JPYINR,CDS
9251,GBPUSD24DEC1.19CE,GBPUSD,CDS
14942,723GS203924JUL102.5CE,723GS2039,CDS
7384,USDJPY24SEP168CE,USDJPY,CDS
2452,USDJPY24OCTFUT,USDJPY,CDS
4216,718GS203724DEC103.25CE,718GS2037,CDS
8128,754GS203624JUL107.25PE,754GS2036,CDS
1598,GBPINR24802112CE,GBPINR,CDS
9360,USDINR24JUL78CE,USDINR,CDS
7627,EURINR2471989.75CE,EURINR,CDS
1590,718GS203724SEP103.5CE,718GS2037,CDS
12931,USDINR24SEP85.25CE,USDINR,CDS
12853,USDINR24SEP78.5CE,USDINR,CDS
16210,741GS203624AUG106.25PE,741GS2036,CDS
7188,USDINR2471282.5CE,USDINR,CDS
7041,GBPINR24809111.25CE,GBPINR,CDS
10853,USDINR2472681.25PE,USDINR,CDS
5335,EURINR24JUL88CE,EURINR,CDS
3912,EURINR2482387.25CE,EURINR,CDS
15114,USDINR24AUG86.75PE,USDINR,CDS
4224,GBPINR2471297.25CE,GBPINR,CDS
6278,JPYINR2490651.5PE,JPYINR,CDS
11518,GBPUSD25MAR1.27CE,GBPUSD,CDS
8659,USDINR2490683.5PE,USDINR,CDS
12798,GBPINR24AUG102CE,GBPINR,CDS
15906,USDJPY25MAR143.5PE,USDJPY,CDS
12571,718GS203724JUL96.25CE,718GS2037,CDS
11026,USDINR2472683.625PE,USDINR,CDS
2871,GBPUSD25JUN1.155CE,GBPUSD,CDS
9867,GBPUSD24DEC1.315CE,GBPUSD,CDS
11737,JPYINR24DEC56.25CE,JPYINR,CDS
3842,710GS203425JUN99.25PE,710GS2034,CDS
6656,JPYINR2471253CE,JPYINR,CDS
5866,GBPINR24712101.25CE,GBPINR,CDS
12706,GBPINR24712112.25CE,GBPINR,CDS
2465,EURINR2481692.75CE,EURINR,CDS
9344,EURINR2472694.75PE,EURINR,CDS
4846,GBPINR24927103.5PE,GBPINR,CDS
7546,718GS203324DEC96CE,718GS2033,CDS
1908,USDJPY24JUL174CE,USDJPY,CDS
4233,EURINR2480994.5CE,EURINR,CDS
10807,710GS203424AUG102.75PE,710GS2034,CDS
3617,EURUSD24DEC1.12CE,EURUSD,CDS
12218,754GS203624DEC100.25PE,754GS2036,CDS
12879,GBPINR24AUG107.5PE,GBPINR,CDS
6755,JPYINR2471256.25CE,JPYINR,CDS
16078,723GS203925MAR99.25PE,723GS2039,CDS
3035,EURINR2483087.5PE,EURINR,CDS
10989,718GS203724AUG99PE,718GS2037,CDS
9655,JPYINR2483058.25CE,JPYINR,CDS
10902,718GS203324AUG100.75CE,718GS2033,CDS
1168,JPYINR24JUL46.25CE,JPYINR,CDS
3910,710GS203425JUN102.75CE,710GS2034,CDS
6619,JPYINR2471250.75PE,JPYINR,CDS
2311,EURINR2481692.25CE,EURINR,CDS
4317,718GS203725MAR104PE,718GS2037,CDS
